states,method,prior,escapement,harvest
1.4141414141414144,uniform,0.01,0.9898989898989901,0.42424242424242425
1.4343434343434345,uniform,0.01,1.0101010101010102,0.42424242424242425
1.4545454545454546,uniform,0.01,1.0303030303030303,0.42424242424242425
1.474747474747475,uniform,0.01,1.0505050505050506,0.42424242424242425
1.494949494949495,uniform,0.01,1.0707070707070707,0.42424242424242425
1.5151515151515154,uniform,0.01,1.090909090909091,0.42424242424242425
1.5353535353535355,uniform,0.01,1.1111111111111112,0.42424242424242425
1.5555555555555556,uniform,0.01,1.1313131313131313,0.42424242424242425
1.575757575757576,uniform,0.01,1.1515151515151516,0.42424242424242425
1.595959595959596,uniform,0.01,1.1717171717171717,0.42424242424242425
1.6161616161616164,uniform,0.01,1.191919191919192,0.42424242424242425
1.6363636363636365,uniform,0.01,1.2121212121212122,0.42424242424242425
1.6565656565656568,uniform,0.01,1.2323232323232325,0.42424242424242425
1.676767676767677,uniform,0.01,1.2525252525252526,0.42424242424242425
1.696969696969697,uniform,0.01,1.2727272727272727,0.42424242424242425
1.7171717171717173,uniform,0.01,1.292929292929293,0.42424242424242425
1.7373737373737375,uniform,0.01,1.3131313131313131,0.42424242424242425
1.7575757575757578,uniform,0.01,1.3333333333333335,0.42424242424242425
1.777777777777778,uniform,0.01,1.3535353535353536,0.42424242424242425
1.7979797979797982,uniform,0.01,1.373737373737374,0.42424242424242425
1.8181818181818183,uniform,0.01,1.393939393939394,0.42424242424242425
1.8383838383838385,uniform,0.01,1.4141414141414141,0.42424242424242425
1.8585858585858588,uniform,0.01,1.4343434343434345,0.42424242424242425
1.878787878787879,uniform,0.01,1.4545454545454546,0.42424242424242425
1.8989898989898992,uniform,0.01,1.474747474747475,0.42424242424242425
1.9191919191919193,uniform,0.01,1.494949494949495,0.42424242424242425
1.9393939393939394,uniform,0.01,1.5151515151515151,0.42424242424242425
1.9595959595959598,uniform,0.01,1.5353535353535355,0.42424242424242425
1.97979797979798,uniform,0.01,1.5555555555555556,0.42424242424242425
2,uniform,0.01,1.5757575757575757,0.42424242424242425
0,det,NA,0,0
0.020202020202020204,det,NA,0.020202020202020204,0
0.04040404040404041,det,NA,0.04040404040404041,0
0.06060606060606061,det,NA,0.06060606060606061,0
0.08080808080808081,det,NA,0.08080808080808081,0
0.10101010101010102,det,NA,0.10101010101010102,0
0.12121212121212122,det,NA,0.12121212121212122,0
0.14141414141414144,det,NA,0.14141414141414144,0
0.16161616161616163,det,NA,0.16161616161616163,0
0.18181818181818182,det,NA,0.18181818181818182,0
0.20202020202020204,det,NA,0.20202020202020204,0
0.22222222222222224,det,NA,0.22222222222222224,0
0.24242424242424243,det,NA,0.24242424242424243,0
0.26262626262626265,det,NA,0.26262626262626265,0
0.2828282828282829,det,NA,0.2828282828282829,0
0.30303030303030304,det,NA,0.30303030303030304,0
0.32323232323232326,det,NA,0.32323232323232326,0
0.3434343434343435,det,NA,0.32323232323232326,0.020202020202020204
0.36363636363636365,det,NA,0.32323232323232326,0.04040404040404041
0.38383838383838387,det,NA,0.32323232323232326,0.06060606060606061
0.4040404040404041,det,NA,0.32323232323232326,0.08080808080808081
0.42424242424242425,det,NA,0.3232323232323232,0.10101010101010102
0.4444444444444445,det,NA,0.32323232323232326,0.12121212121212122
0.4646464646464647,det,NA,0.32323232323232326,0.14141414141414144
0.48484848484848486,det,NA,0.3232323232323232,0.16161616161616163
0.5050505050505051,det,NA,0.32323232323232326,0.18181818181818182
0.5252525252525253,det,NA,0.32323232323232326,0.20202020202020204
0.5454545454545455,det,NA,0.3232323232323233,0.22222222222222224
0.5656565656565657,det,NA,0.3232323232323233,0.24242424242424243
0.5858585858585859,det,NA,0.3232323232323232,0.26262626262626265
0.6060606060606061,det,NA,0.3232323232323232,0.2828282828282829
0.6262626262626263,det,NA,0.32323232323232326,0.30303030303030304
0.6464646464646465,det,NA,0.32323232323232326,0.32323232323232326
0.6666666666666667,det,NA,0.32323232323232326,0.3434343434343435
0.686868686868687,det,NA,0.3232323232323233,0.36363636363636365
0.7070707070707072,det,NA,0.3232323232323233,0.38383838383838387
0.7272727272727273,det,NA,0.3232323232323232,0.4040404040404041
0.7474747474747475,det,NA,0.32323232323232326,0.42424242424242425
0.7676767676767677,det,NA,0.32323232323232326,0.4444444444444445
0.787878787878788,det,NA,0.32323232323232326,0.4646464646464647
0.8080808080808082,det,NA,0.3232323232323233,0.48484848484848486
0.8282828282828284,det,NA,0.3232323232323233,0.5050505050505051
0.8484848484848485,det,NA,0.3232323232323232,0.5252525252525253
0.8686868686868687,det,NA,0.3232323232323232,0.5454545454545455
0.888888888888889,det,NA,0.3232323232323232,0.5656565656565657
0.9090909090909092,det,NA,0.3232323232323233,0.5858585858585859
0.9292929292929294,det,NA,0.3232323232323233,0.6060606060606061
0.9494949494949496,det,NA,0.3232323232323233,0.6262626262626263
0.9696969696969697,det,NA,0.3232323232323232,0.6464646464646465
0.98989898989899,det,NA,0.3232323232323232,0.6666666666666667
1.0101010101010102,det,NA,0.3232323232323232,0.686868686868687
1.0303030303030305,det,NA,0.3232323232323233,0.7070707070707072
1.0505050505050506,det,NA,0.3232323232323233,0.7272727272727273
1.0707070707070707,det,NA,0.3232323232323232,0.7474747474747475
1.090909090909091,det,NA,0.3232323232323233,0.7676767676767677
1.1111111111111112,det,NA,0.3232323232323232,0.787878787878788
1.1313131313131315,det,NA,0.3232323232323233,0.8080808080808082
1.1515151515151516,det,NA,0.3232323232323232,0.8282828282828284
1.1717171717171717,det,NA,0.3232323232323232,0.8484848484848485
1.191919191919192,det,NA,0.3232323232323233,0.8686868686868687
1.2121212121212122,det,NA,0.3232323232323232,0.888888888888889
1.2323232323232325,det,NA,0.3232323232323233,0.9090909090909092
1.2525252525252526,det,NA,0.3232323232323232,0.9292929292929294
1.272727272727273,det,NA,0.3232323232323233,0.9494949494949496
1.292929292929293,det,NA,0.3232323232323233,0.9696969696969697
1.3131313131313131,det,NA,0.3232323232323232,0.98989898989899
1.3333333333333335,det,NA,0.3232323232323233,1.0101010101010102
1.3535353535353536,det,NA,0.3232323232323231,1.0303030303030305
1.373737373737374,det,NA,0.3232323232323233,1.0505050505050506
1.393939393939394,det,NA,0.3232323232323233,1.0707070707070707
1.4141414141414144,det,NA,0.3232323232323233,1.090909090909091
1.4343434343434345,det,NA,0.3232323232323233,1.1111111111111112
1.4545454545454546,det,NA,0.3232323232323231,1.1313131313131315
1.474747474747475,det,NA,0.3232323232323233,1.1515151515151516
1.494949494949495,det,NA,0.3232323232323233,1.1717171717171717
1.5151515151515154,det,NA,0.3232323232323233,1.191919191919192
1.5353535353535355,det,NA,0.3232323232323233,1.2121212121212122
1.5555555555555556,det,NA,0.3232323232323231,1.2323232323232325
1.575757575757576,det,NA,0.3232323232323233,1.2525252525252526
1.595959595959596,det,NA,0.3232323232323231,1.272727272727273
1.6161616161616164,det,NA,0.3232323232323233,1.292929292929293
1.6363636363636365,det,NA,0.3232323232323233,1.3131313131313131
1.6565656565656568,det,NA,0.3232323232323233,1.3333333333333335
1.676767676767677,det,NA,0.3232323232323233,1.3535353535353536
1.696969696969697,det,NA,0.3232323232323231,1.373737373737374
1.7171717171717173,det,NA,0.3232323232323233,1.393939393939394
1.7373737373737375,det,NA,0.3232323232323231,1.4141414141414144
1.7575757575757578,det,NA,0.3232323232323233,1.4343434343434345
1.777777777777778,det,NA,0.3232323232323233,1.4545454545454546
1.7979797979797982,det,NA,0.3232323232323233,1.474747474747475
1.8181818181818183,det,NA,0.3232323232323233,1.494949494949495
1.8383838383838385,det,NA,0.3232323232323231,1.5151515151515154
1.8585858585858588,det,NA,0.3232323232323233,1.5353535353535355
1.878787878787879,det,NA,0.3232323232323233,1.5555555555555556
1.8989898989898992,det,NA,0.3232323232323233,1.575757575757576
1.9191919191919193,det,NA,0.3232323232323233,1.595959595959596
1.9393939393939394,det,NA,0.3232323232323231,1.6161616161616164
1.9595959595959598,det,NA,0.3232323232323233,1.6363636363636365
1.97979797979798,det,NA,0.3232323232323231,1.6565656565656568
2,det,NA,0.3232323232323231,1.676767676767677
0,pgy,NA,-0.10101010101010102,0.10101010101010102
0.020202020202020204,pgy,NA,-0.08080808080808081,0.10101010101010102
0.04040404040404041,pgy,NA,-0.060606060606060615,0.10101010101010102
0.06060606060606061,pgy,NA,-0.040404040404040414,0.10101010101010102
0.08080808080808081,pgy,NA,-0.020202020202020207,0.10101010101010102
0.10101010101010102,pgy,NA,0,0.10101010101010102
0.12121212121212122,pgy,NA,0.020202020202020193,0.10101010101010102
0.14141414141414144,pgy,NA,0.040404040404040414,0.10101010101010102
0.16161616161616163,pgy,NA,0.06060606060606061,0.10101010101010102
0.18181818181818182,pgy,NA,0.0808080808080808,0.10101010101010102
0.20202020202020204,pgy,NA,0.10101010101010102,0.10101010101010102
0.22222222222222224,pgy,NA,0.12121212121212122,0.10101010101010102
0.24242424242424243,pgy,NA,0.1414141414141414,0.10101010101010102
0.26262626262626265,pgy,NA,0.16161616161616163,0.10101010101010102
0.2828282828282829,pgy,NA,0.18181818181818185,0.10101010101010102
0.30303030303030304,pgy,NA,0.20202020202020202,0.10101010101010102
0.32323232323232326,pgy,NA,0.22222222222222224,0.10101010101010102
0.3434343434343435,pgy,NA,0.24242424242424246,0.10101010101010102
0.36363636363636365,pgy,NA,0.26262626262626265,0.10101010101010102
0.38383838383838387,pgy,NA,0.2828282828282829,0.10101010101010102
0.4040404040404041,pgy,NA,0.3030303030303031,0.10101010101010102
0.42424242424242425,pgy,NA,0.3232323232323232,0.10101010101010102
0.4444444444444445,pgy,NA,0.3434343434343434,0.10101010101010102
0.4646464646464647,pgy,NA,0.36363636363636365,0.10101010101010102
0.48484848484848486,pgy,NA,0.38383838383838387,0.10101010101010102
0.5050505050505051,pgy,NA,0.4040404040404041,0.10101010101010102
0.5252525252525253,pgy,NA,0.4242424242424243,0.10101010101010102
0.5454545454545455,pgy,NA,0.44444444444444453,0.10101010101010102
0.5656565656565657,pgy,NA,0.46464646464646475,0.10101010101010102
0.5858585858585859,pgy,NA,0.48484848484848486,0.10101010101010102
0.6060606060606061,pgy,NA,0.5050505050505051,0.10101010101010102
0.6262626262626263,pgy,NA,0.5252525252525253,0.10101010101010102
0.6464646464646465,pgy,NA,0.5454545454545455,0.10101010101010102
0.6666666666666667,pgy,NA,0.5656565656565657,0.10101010101010102
0.686868686868687,pgy,NA,0.585858585858586,0.10101010101010102
0.7070707070707072,pgy,NA,0.6060606060606062,0.10101010101010102
0.7272727272727273,pgy,NA,0.6262626262626263,0.10101010101010102
0.7474747474747475,pgy,NA,0.6464646464646465,0.10101010101010102
0.7676767676767677,pgy,NA,0.6666666666666667,0.10101010101010102
0.787878787878788,pgy,NA,0.686868686868687,0.10101010101010102
0.8080808080808082,pgy,NA,0.7070707070707072,0.10101010101010102
0.8282828282828284,pgy,NA,0.7272727272727274,0.10101010101010102
0.8484848484848485,pgy,NA,0.7474747474747475,0.10101010101010102
0.8686868686868687,pgy,NA,0.7676767676767677,0.10101010101010102
0.888888888888889,pgy,NA,0.787878787878788,0.10101010101010102
0.9090909090909092,pgy,NA,0.8080808080808082,0.10101010101010102
0.9292929292929294,pgy,NA,0.8282828282828284,0.10101010101010102
0.9494949494949496,pgy,NA,0.8484848484848486,0.10101010101010102
0.9696969696969697,pgy,NA,0.8686868686868687,0.10101010101010102
0.98989898989899,pgy,NA,0.888888888888889,0.10101010101010102
1.0101010101010102,pgy,NA,0.9090909090909092,0.10101010101010102
1.0303030303030305,pgy,NA,0.9292929292929295,0.10101010101010102
1.0505050505050506,pgy,NA,0.9494949494949496,0.10101010101010102
1.0707070707070707,pgy,NA,0.9696969696969697,0.10101010101010102
1.090909090909091,pgy,NA,0.9898989898989901,0.10101010101010102
1.1111111111111112,pgy,NA,1.0101010101010102,0.10101010101010102
1.1313131313131315,pgy,NA,1.0303030303030305,0.10101010101010102
1.1515151515151516,pgy,NA,1.0505050505050506,0.10101010101010102
1.1717171717171717,pgy,NA,1.0707070707070707,0.10101010101010102
1.191919191919192,pgy,NA,1.090909090909091,0.10101010101010102
1.2121212121212122,pgy,NA,1.1111111111111112,0.10101010101010102
1.2323232323232325,pgy,NA,1.1313131313131315,0.10101010101010102
1.2525252525252526,pgy,NA,1.1515151515151516,0.10101010101010102
1.272727272727273,pgy,NA,1.171717171717172,0.10101010101010102
1.292929292929293,pgy,NA,1.191919191919192,0.10101010101010102
1.3131313131313131,pgy,NA,1.2121212121212122,0.10101010101010102
1.3333333333333335,pgy,NA,1.2323232323232325,0.10101010101010102
1.3535353535353536,pgy,NA,1.2525252525252526,0.10101010101010102
1.373737373737374,pgy,NA,1.272727272727273,0.10101010101010102
1.393939393939394,pgy,NA,1.292929292929293,0.10101010101010102
1.4141414141414144,pgy,NA,1.3131313131313134,0.10101010101010102
1.4343434343434345,pgy,NA,1.3333333333333335,0.10101010101010102
1.4545454545454546,pgy,NA,1.3535353535353536,0.10101010101010102
1.474747474747475,pgy,NA,1.373737373737374,0.10101010101010102
1.494949494949495,pgy,NA,1.393939393939394,0.10101010101010102
1.5151515151515154,pgy,NA,1.4141414141414144,0.10101010101010102
1.5353535353535355,pgy,NA,1.4343434343434345,0.10101010101010102
1.5555555555555556,pgy,NA,1.4545454545454546,0.10101010101010102
1.575757575757576,pgy,NA,1.474747474747475,0.10101010101010102
1.595959595959596,pgy,NA,1.494949494949495,0.10101010101010102
1.6161616161616164,pgy,NA,1.5151515151515154,0.10101010101010102
1.6363636363636365,pgy,NA,1.5353535353535355,0.10101010101010102
1.6565656565656568,pgy,NA,1.5555555555555558,0.10101010101010102
1.676767676767677,pgy,NA,1.575757575757576,0.10101010101010102
1.696969696969697,pgy,NA,1.595959595959596,0.10101010101010102
1.7171717171717173,pgy,NA,1.6161616161616164,0.10101010101010102
1.7373737373737375,pgy,NA,1.6363636363636365,0.10101010101010102
1.7575757575757578,pgy,NA,1.6565656565656568,0.10101010101010102
1.777777777777778,pgy,NA,1.676767676767677,0.10101010101010102
1.7979797979797982,pgy,NA,1.6969696969696972,0.10101010101010102
1.8181818181818183,pgy,NA,1.7171717171717173,0.10101010101010102
1.8383838383838385,pgy,NA,1.7373737373737375,0.10101010101010102
1.8585858585858588,pgy,NA,1.7575757575757578,0.10101010101010102
1.878787878787879,pgy,NA,1.777777777777778,0.10101010101010102
1.8989898989898992,pgy,NA,1.7979797979797982,0.10101010101010102
1.9191919191919193,pgy,NA,1.8181818181818183,0.10101010101010102
1.9393939393939394,pgy,NA,1.8383838383838385,0.10101010101010102
1.9595959595959598,pgy,NA,1.8585858585858588,0.10101010101010102
1.97979797979798,pgy,NA,1.878787878787879,0.10101010101010102
2,pgy,NA,1.898989898989899,0.10101010101010102
0,msy,NA,-0.18181818181818182,0.18181818181818182
0.020202020202020204,msy,NA,-0.16161616161616163,0.18181818181818182
0.04040404040404041,msy,NA,-0.1414141414141414,0.18181818181818182
0.06060606060606061,msy,NA,-0.12121212121212122,0.18181818181818182
0.08080808080808081,msy,NA,-0.10101010101010101,0.18181818181818182
0.10101010101010102,msy,NA,-0.0808080808080808,0.18181818181818182
0.12121212121212122,msy,NA,-0.06060606060606061,0.18181818181818182
0.14141414141414144,msy,NA,-0.04040404040404039,0.18181818181818182
0.16161616161616163,msy,NA,-0.020202020202020193,0.18181818181818182
0.18181818181818182,msy,NA,0,0.18181818181818182
0.20202020202020204,msy,NA,0.02020202020202022,0.18181818181818182
0.22222222222222224,msy,NA,0.040404040404040414,0.18181818181818182
0.24242424242424243,msy,NA,0.06060606060606061,0.18181818181818182
0.26262626262626265,msy,NA,0.08080808080808083,0.18181818181818182
0.2828282828282829,msy,NA,0.10101010101010105,0.18181818181818182
0.30303030303030304,msy,NA,0.12121212121212122,0.18181818181818182
0.32323232323232326,msy,NA,0.14141414141414144,0.18181818181818182
0.3434343434343435,msy,NA,0.16161616161616166,0.18181818181818182
0.36363636363636365,msy,NA,0.18181818181818182,0.18181818181818182
0.38383838383838387,msy,NA,0.20202020202020204,0.18181818181818182
0.4040404040404041,msy,NA,0.22222222222222227,0.18181818181818182
0.42424242424242425,msy,NA,0.24242424242424243,0.18181818181818182
0.4444444444444445,msy,NA,0.26262626262626265,0.18181818181818182
0.4646464646464647,msy,NA,0.2828282828282829,0.18181818181818182
0.48484848484848486,msy,NA,0.30303030303030304,0.18181818181818182
0.5050505050505051,msy,NA,0.32323232323232326,0.18181818181818182
0.5252525252525253,msy,NA,0.3434343434343435,0.18181818181818182
0.5454545454545455,msy,NA,0.3636363636363637,0.18181818181818182
0.5656565656565657,msy,NA,0.3838383838383839,0.18181818181818182
0.5858585858585859,msy,NA,0.40404040404040403,0.18181818181818182
0.6060606060606061,msy,NA,0.42424242424242425,0.18181818181818182
0.6262626262626263,msy,NA,0.4444444444444445,0.18181818181818182
0.6464646464646465,msy,NA,0.4646464646464647,0.18181818181818182
0.6666666666666667,msy,NA,0.4848484848484849,0.18181818181818182
0.686868686868687,msy,NA,0.5050505050505052,0.18181818181818182
0.7070707070707072,msy,NA,0.5252525252525253,0.18181818181818182
0.7272727272727273,msy,NA,0.5454545454545454,0.18181818181818182
0.7474747474747475,msy,NA,0.5656565656565657,0.18181818181818182
0.7676767676767677,msy,NA,0.5858585858585859,0.18181818181818182
0.787878787878788,msy,NA,0.6060606060606062,0.18181818181818182
0.8080808080808082,msy,NA,0.6262626262626263,0.18181818181818182
0.8282828282828284,msy,NA,0.6464646464646466,0.18181818181818182
0.8484848484848485,msy,NA,0.6666666666666667,0.18181818181818182
0.8686868686868687,msy,NA,0.6868686868686869,0.18181818181818182
0.888888888888889,msy,NA,0.7070707070707072,0.18181818181818182
0.9090909090909092,msy,NA,0.7272727272727273,0.18181818181818182
0.9292929292929294,msy,NA,0.7474747474747476,0.18181818181818182
0.9494949494949496,msy,NA,0.7676767676767677,0.18181818181818182
0.9696969696969697,msy,NA,0.7878787878787878,0.18181818181818182
0.98989898989899,msy,NA,0.8080808080808082,0.18181818181818182
1.0101010101010102,msy,NA,0.8282828282828283,0.18181818181818182
1.0303030303030305,msy,NA,0.8484848484848486,0.18181818181818182
1.0505050505050506,msy,NA,0.8686868686868687,0.18181818181818182
1.0707070707070707,msy,NA,0.8888888888888888,0.18181818181818182
1.090909090909091,msy,NA,0.9090909090909092,0.18181818181818182
1.1111111111111112,msy,NA,0.9292929292929293,0.18181818181818182
1.1313131313131315,msy,NA,0.9494949494949496,0.18181818181818182
1.1515151515151516,msy,NA,0.9696969696969697,0.18181818181818182
1.1717171717171717,msy,NA,0.9898989898989898,0.18181818181818182
1.191919191919192,msy,NA,1.0101010101010102,0.18181818181818182
1.2121212121212122,msy,NA,1.0303030303030303,0.18181818181818182
1.2323232323232325,msy,NA,1.0505050505050506,0.18181818181818182
1.2525252525252526,msy,NA,1.0707070707070707,0.18181818181818182
1.272727272727273,msy,NA,1.090909090909091,0.18181818181818182
1.292929292929293,msy,NA,1.1111111111111112,0.18181818181818182
1.3131313131313131,msy,NA,1.1313131313131313,0.18181818181818182
1.3333333333333335,msy,NA,1.1515151515151516,0.18181818181818182
1.3535353535353536,msy,NA,1.1717171717171717,0.18181818181818182
1.373737373737374,msy,NA,1.191919191919192,0.18181818181818182
1.393939393939394,msy,NA,1.2121212121212122,0.18181818181818182
1.4141414141414144,msy,NA,1.2323232323232325,0.18181818181818182
1.4343434343434345,msy,NA,1.2525252525252526,0.18181818181818182
1.4545454545454546,msy,NA,1.2727272727272727,0.18181818181818182
1.474747474747475,msy,NA,1.292929292929293,0.18181818181818182
1.494949494949495,msy,NA,1.3131313131313131,0.18181818181818182
1.5151515151515154,msy,NA,1.3333333333333335,0.18181818181818182
1.5353535353535355,msy,NA,1.3535353535353536,0.18181818181818182
1.5555555555555556,msy,NA,1.3737373737373737,0.18181818181818182
1.575757575757576,msy,NA,1.393939393939394,0.18181818181818182
1.595959595959596,msy,NA,1.4141414141414141,0.18181818181818182
1.6161616161616164,msy,NA,1.4343434343434345,0.18181818181818182
1.6363636363636365,msy,NA,1.4545454545454546,0.18181818181818182
1.6565656565656568,msy,NA,1.474747474747475,0.18181818181818182
1.676767676767677,msy,NA,1.494949494949495,0.18181818181818182
1.696969696969697,msy,NA,1.5151515151515151,0.18181818181818182
1.7171717171717173,msy,NA,1.5353535353535355,0.18181818181818182
1.7373737373737375,msy,NA,1.5555555555555556,0.18181818181818182
1.7575757575757578,msy,NA,1.575757575757576,0.18181818181818182
1.777777777777778,msy,NA,1.595959595959596,0.18181818181818182
1.7979797979797982,msy,NA,1.6161616161616164,0.18181818181818182
1.8181818181818183,msy,NA,1.6363636363636365,0.18181818181818182
1.8383838383838385,msy,NA,1.6565656565656566,0.18181818181818182
1.8585858585858588,msy,NA,1.676767676767677,0.18181818181818182
1.878787878787879,msy,NA,1.696969696969697,0.18181818181818182
1.8989898989898992,msy,NA,1.7171717171717173,0.18181818181818182
1.9191919191919193,msy,NA,1.7373737373737375,0.18181818181818182
1.9393939393939394,msy,NA,1.7575757575757576,0.18181818181818182
1.9595959595959598,msy,NA,1.777777777777778,0.18181818181818182
1.97979797979798,msy,NA,1.797979797979798,0.18181818181818182
2,msy,NA,1.8181818181818181,0.18181818181818182
